order_item_id,order_id,product_id,quantity,unit_price,line_total,discount_percent
8519,4513,2020,4,857.35,3429.4,0
8520,4513,2016,1,15.11,14.35,5
8521,4514,2096,1,127.97,127.97,0
8522,4515,2045,1,1222.5,1100.25,10
8523,4515,2083,1,555.23,471.95,15
8524,4516,2030,4,47.85,191.4,0
8525,4516,2070,2,237.56,451.36,5
8526,4516,2023,1,67.99,67.99,0
8527,4517,2069,2,1040.52,2081.04,0
8528,4517,2100,3,35.57,106.71,0
8529,4517,2084,1,10.55,10.02,5
8530,4518,2037,2,130.62,248.18,5
8531,4518,2001,2,81.68,163.36,0
8532,4518,2052,1,856.26,813.45,5
8533,4519,2018,1,32.47,32.47,0
8534,4519,2046,1,358.44,322.6,10
8535,4519,2006,2,34.68,69.36,0
8536,4519,2069,4,1040.52,4162.08,0
8537,4519,2009,1,70.87,70.87,0
8538,4519,2086,2,119.99,239.98,0
8539,4520,2010,2,29.84,50.73,15
8540,4520,2083,1,555.23,499.71,10
8541,4520,2073,2,83.93,151.07,10
8542,4520,2003,4,413.8,1655.2,0
8543,4521,2041,3,33.25,94.76,5
8544,4521,2074,2,47.62,90.48,5
8545,4521,2023,4,67.99,258.36,5
8546,4521,2080,1,200.83,180.75,10
8547,4522,2017,1,33.22,33.22,0
8548,4522,2015,2,296.44,503.95,15
8549,4522,2013,1,48.7,46.26,5
8550,4522,2015,2,296.44,533.59,10
8551,4522,2010,3,29.84,71.62,20
8552,4522,2033,4,36.7,146.8,0
8553,4523,2070,4,237.56,855.22,10
8554,4523,2036,4,43.48,156.53,10
8555,4524,2070,1,237.56,213.8,10
8556,4525,2016,3,15.11,45.33,0
8557,4526,2039,3,448.11,1344.33,0
8558,4526,2006,1,34.68,32.95,5
8559,4526,2046,2,358.44,716.88,0
8560,4526,2049,4,98.58,315.46,20
8561,4526,2021,4,276.48,1105.92,0
8562,4526,2051,3,377.22,905.33,20
8563,4526,2040,3,30.53,91.59,0
8564,4527,2029,1,96.44,91.62,5
8565,4527,2005,4,821.88,2958.77,10
8566,4528,2023,2,67.99,135.98,0
8567,4528,2027,1,1239.54,1239.54,0
8568,4529,2076,3,13.31,37.93,5
8569,4529,2010,2,29.84,50.73,15
8570,4529,2016,4,15.11,60.44,0
8571,4530,2029,4,96.44,366.47,5
8572,4530,2027,3,1239.54,2974.9,20
8573,4530,2061,4,65.34,261.36,0
8574,4531,2024,2,48.34,87.01,10
8575,4531,2045,3,1222.5,3300.75,10
8576,4531,2040,3,30.53,87.01,5
8577,4532,2013,3,48.7,146.1,0
8578,4532,2019,4,346.33,1177.52,15
8579,4532,2011,3,1022.5,3067.5,0
8580,4532,2033,1,36.7,36.7,0
8581,4533,2060,4,49.95,189.81,5
8582,4533,2038,3,56.71,170.13,0
8583,4533,2047,4,69.63,236.74,15
8584,4533,2096,3,127.97,383.91,0
8585,4534,2077,1,284.76,270.52,5
8586,4534,2058,3,46.76,119.24,15
8587,4535,2019,3,346.33,935.09,10
8588,4535,2071,1,21.19,18.01,15
8589,4536,2033,3,36.7,88.08,20
8590,4536,2011,1,1022.5,1022.5,0
8591,4536,2072,3,34.11,102.33,0
8592,4536,2020,2,857.35,1714.7,0
8593,4537,2028,3,13.67,34.86,15
8594,4537,2076,4,13.31,50.58,5
8595,4538,2054,1,273.62,273.62,0
8596,4538,2099,3,221.86,599.02,10
8597,4539,2098,2,303.18,515.41,15
8598,4539,2012,1,38.81,34.93,10
8599,4539,2002,1,1730.96,1730.96,0
8600,4540,2027,2,1239.54,2479.08,0
8601,4540,2076,1,13.31,11.31,15
8602,4540,2021,2,276.48,552.96,0
8603,4540,2009,2,70.87,127.57,10
8604,4540,2047,3,69.63,167.11,20
8605,4541,2094,2,259.12,492.33,5
8606,4541,2039,2,448.11,761.79,15
8607,4541,2080,1,200.83,200.83,0
8608,4542,2021,1,276.48,276.48,0
8609,4543,2047,4,69.63,278.52,0
8610,4543,2015,3,296.44,889.32,0
8611,4543,2088,1,1635.62,1390.28,15
8612,4543,2050,3,388.25,1106.51,5
8613,4543,2027,3,1239.54,2974.9,20
8614,4544,2093,1,903.01,812.71,10
8615,4544,2009,2,70.87,141.74,0
8616,4544,2075,2,1371.74,2743.48,0
8617,4544,2052,1,856.26,856.26,0
8618,4544,2045,4,1222.5,4645.5,5
8619,4545,2045,2,1222.5,2445.0,0
8620,4545,2019,2,346.33,692.66,0
8621,4545,2016,1,15.11,15.11,0
8622,4546,2017,1,33.22,28.24,15
8623,4546,2084,1,10.55,9.5,10
8624,4547,2049,4,98.58,354.89,10
8625,4547,2091,3,18.29,54.87,0
8626,4547,2011,1,1022.5,971.38,5
8627,4547,2094,2,259.12,466.42,10
8628,4547,2054,1,273.62,232.58,15
8629,4547,2072,4,34.11,122.8,10
8630,4547,2087,4,33.41,133.64,0
8631,4548,2061,4,65.34,248.29,5
8632,4548,2063,3,373.81,1065.36,5
8633,4548,2001,1,81.68,81.68,0
8634,4548,2036,2,43.48,69.57,20
8635,4549,2057,3,40.83,116.37,5
8636,4550,2082,4,32.76,131.04,0
8637,4550,2076,2,13.31,26.62,0
8638,4550,2091,1,18.29,18.29,0
8639,4551,2013,2,48.7,97.4,0
8640,4551,2011,1,1022.5,1022.5,0
8641,4551,2065,1,209.37,209.37,0
8642,4552,2077,4,284.76,1139.04,0
8643,4552,2077,1,284.76,227.81,20
8644,4552,2050,1,388.25,368.84,5
8645,4553,2015,2,296.44,503.95,15
8646,4553,2061,4,65.34,248.29,5
8647,4553,2099,3,221.86,665.58,0
8648,4553,2084,2,10.55,21.1,0
8649,4554,2081,1,77.16,77.16,0
8650,4554,2015,4,296.44,1067.18,10
8651,4554,2032,1,48.97,48.97,0
8652,4554,2009,4,70.87,283.48,0
8653,4555,2052,4,856.26,3425.04,0
8654,4555,2013,4,48.7,165.58,15
8655,4556,2005,4,821.88,3287.52,0
8656,4556,2061,2,65.34,111.08,15
8657,4556,2096,4,127.97,460.69,10
8658,4556,2009,3,70.87,212.61,0
8659,4557,2025,1,190.35,171.32,10
8660,4557,2047,3,69.63,208.89,0
8661,4558,2093,4,903.01,3070.23,15
8662,4558,2051,1,377.22,339.5,10
8663,4558,2001,1,81.68,65.34,20
8664,4558,2052,4,856.26,3425.04,0
8665,4559,2075,3,1371.74,4115.22,0
8666,4559,2093,2,903.01,1806.02,0
8667,4560,2027,4,1239.54,4710.25,5
8668,4561,2049,4,98.58,394.32,0
8669,4561,2014,2,80.82,145.48,10
8670,4561,2033,1,36.7,36.7,0
8671,4561,2005,4,821.88,3123.14,5
8672,4562,2066,3,181.12,461.86,15
8673,4562,2075,3,1371.74,4115.22,0
8674,4563,2090,1,140.69,140.69,0
8675,4563,2015,1,296.44,281.62,5
8676,4563,2064,1,480.18,480.18,0
8677,4563,2017,1,33.22,33.22,0
8678,4563,2061,4,65.34,261.36,0
8679,4563,2026,1,344.85,327.61,5
8680,4564,2089,3,19.64,50.08,15
8681,4565,2031,4,43.62,174.48,0
8682,4565,2090,1,140.69,140.69,0
8683,4565,2056,2,286.88,487.7,15
8684,4565,2078,4,217.4,739.16,15
8685,4566,2017,4,33.22,132.88,0
8686,4566,2046,4,358.44,1218.7,15
8687,4566,2020,1,857.35,814.48,5
8688,4566,2082,1,32.76,26.21,20
8689,4567,2021,1,276.48,276.48,0
8690,4567,2033,3,36.7,93.58,15
8691,4567,2022,1,1084.43,1030.21,5
8692,4568,2005,3,821.88,2342.36,5
8693,4568,2070,4,237.56,902.73,5
8694,4568,2066,4,181.12,724.48,0
8695,4569,2030,3,47.85,122.02,15
8696,4569,2037,1,130.62,130.62,0
8697,4569,2056,3,286.88,817.61,5
8698,4570,2011,2,1022.5,2045.0,0
8699,4570,2004,2,810.03,1620.06,0
8700,4570,2049,3,98.58,280.95,5
8701,4571,2015,1,296.44,296.44,0
8702,4571,2038,3,56.71,170.13,0
8703,4572,2075,2,1371.74,2331.96,15
8704,4572,2074,4,47.62,190.48,0
8705,4573,2028,1,13.67,13.67,0
8706,4573,2028,2,13.67,24.61,10
8707,4573,2035,1,484.95,436.46,10
8708,4573,2004,4,810.03,3240.12,0
8709,4573,2049,3,98.58,266.17,10
8710,4574,2081,3,77.16,231.48,0
8711,4575,2004,1,810.03,810.03,0
8712,4575,2021,3,276.48,746.5,10
8713,4575,2018,2,32.47,61.69,5
8714,4575,2022,1,1084.43,1084.43,0
8715,4575,2076,2,13.31,26.62,0
8716,4576,2022,1,1084.43,867.54,20
8717,4576,2088,2,1635.62,2944.12,10
8718,4576,2062,2,1545.39,2627.16,15
8719,4576,2097,1,632.61,632.61,0
8720,4577,2073,3,83.93,226.61,10
8721,4577,2089,4,19.64,70.7,10
8722,4578,2089,2,19.64,39.28,0
8723,4578,2097,1,632.61,600.98,5
8724,4579,2081,4,77.16,308.64,0
8725,4579,2025,2,190.35,380.7,0
8726,4579,2024,4,48.34,164.36,15
8727,4579,2021,2,276.48,552.96,0
8728,4579,2007,4,181.55,617.27,15
8729,4580,2080,2,200.83,361.49,10
8730,4580,2012,3,38.81,116.43,0
8731,4580,2082,2,32.76,62.24,5
8732,4580,2068,2,130.11,247.21,5
8733,4580,2034,2,282.04,564.08,0
8734,4581,2049,2,98.58,187.3,5
8735,4581,2040,3,30.53,82.43,10
8736,4581,2039,1,448.11,448.11,0
8737,4582,2059,3,1543.12,4629.36,0
8738,4583,2014,2,80.82,161.64,0
8739,4584,2068,3,130.11,351.3,10
8740,4585,2087,3,33.41,85.2,15
8741,4585,2090,3,140.69,422.07,0
8742,4586,2027,1,1239.54,1239.54,0
8743,4587,2036,1,43.48,43.48,0
8744,4587,2078,2,217.4,434.8,0
8745,4588,2079,2,29.21,46.74,20
8746,4588,2002,3,1730.96,5192.88,0
8747,4588,2016,1,15.11,15.11,0
8748,4588,2089,2,19.64,39.28,0
8749,4589,2073,4,83.93,335.72,0
8750,4589,2001,3,81.68,245.04,0
8751,4590,2085,2,352.02,704.04,0
8752,4590,2019,2,346.33,692.66,0
8753,4590,2010,4,29.84,119.36,0
8754,4590,2011,3,1022.5,3067.5,0
8755,4591,2014,3,80.82,242.46,0
8756,4591,2054,1,273.62,273.62,0
8757,4591,2079,3,29.21,78.87,10
8758,4592,2071,4,21.19,84.76,0
8759,4592,2076,2,13.31,26.62,0
8760,4592,2053,4,29.11,116.44,0
8761,4592,2005,4,821.88,2794.39,15
8762,4592,2033,3,36.7,104.6,5
8763,4593,2010,4,29.84,119.36,0
8764,4593,2018,2,32.47,58.45,10
8765,4593,2063,4,373.81,1495.24,0
8766,4593,2018,3,32.47,82.8,15
8767,4593,2054,3,273.62,820.86,0
8768,4593,2088,3,1635.62,4906.86,0
8769,4594,2016,2,15.11,30.22,0
8770,4594,2011,4,1022.5,4090.0,0
8771,4595,2072,1,34.11,34.11,0
8772,4595,2027,3,1239.54,3346.76,10
8773,4595,2052,3,856.26,2568.78,0
8774,4596,2059,3,1543.12,4629.36,0
8775,4597,2049,3,98.58,295.74,0
8776,4597,2084,4,10.55,42.2,0
8777,4597,2050,4,388.25,1475.35,5
8778,4598,2023,3,67.99,203.97,0
8779,4599,2039,4,448.11,1792.44,0
8780,4599,2032,2,48.97,88.15,10
8781,4599,2037,4,130.62,522.48,0
8782,4600,2016,4,15.11,60.44,0
8783,4600,2036,1,43.48,43.48,0
8784,4600,2091,4,18.29,73.16,0
8785,4601,2073,2,83.93,151.07,10
8786,4602,2100,1,35.57,32.01,10
8787,4602,2063,4,373.81,1495.24,0
8788,4602,2071,4,21.19,67.81,20
8789,4602,2041,1,33.25,33.25,0
8790,4603,2012,3,38.81,116.43,0
8791,4603,2082,2,32.76,62.24,5
8792,4603,2010,4,29.84,107.42,10
8793,4604,2084,3,10.55,30.07,5
8794,4604,2059,4,1543.12,5246.61,15
8795,4605,2079,3,29.21,87.63,0
8796,4605,2083,3,555.23,1665.69,0
8797,4605,2043,3,46.31,111.14,20
8798,4605,2041,4,33.25,133.0,0
8799,4606,2060,1,49.95,47.45,5
8800,4607,2058,4,46.76,187.04,0
8801,4607,2100,3,35.57,90.7,15
8802,4607,2038,2,56.71,113.42,0
8803,4607,2054,1,273.62,259.94,5
8804,4607,2060,1,49.95,39.96,20
8805,4608,2027,3,1239.54,3718.62,0
8806,4608,2006,3,34.68,104.04,0
8807,4609,2015,4,296.44,1185.76,0
8808,4610,2020,3,857.35,2443.45,5
8809,4610,2075,1,1371.74,1234.57,10
8810,4610,2038,4,56.71,215.5,5
8811,4610,2002,4,1730.96,5539.07,20
8812,4610,2081,3,77.16,231.48,0
8813,4610,2086,4,119.99,479.96,0
8814,4611,2002,3,1730.96,5192.88,0
8815,4611,2099,2,221.86,443.72,0
8816,4611,2067,3,330.49,892.32,10
8817,4611,2064,2,480.18,912.34,5
8818,4611,2077,2,284.76,541.04,5
8819,4611,2001,2,81.68,138.86,15
8820,4612,2023,4,67.99,271.96,0
8821,4612,2071,4,21.19,80.52,5
8822,4612,2038,1,56.71,51.04,10
8823,4613,2054,4,273.62,1094.48,0
8824,4613,2050,3,388.25,1164.75,0
8825,4614,2020,1,857.35,814.48,5
8826,4614,2092,1,40.28,40.28,0
8827,4615,2100,3,35.57,96.04,10
8828,4616,2037,1,130.62,130.62,0
8829,4616,2051,2,377.22,679.0,10
8830,4616,2024,1,48.34,48.34,0
8831,4617,2004,3,810.03,1944.07,20
8832,4617,2067,4,330.49,1255.86,5
8833,4617,2091,4,18.29,73.16,0
8834,4618,2095,2,43.25,86.5,0
8835,4618,2081,2,77.16,154.32,0
8836,4619,2003,3,413.8,1241.4,0
8837,4619,2074,2,47.62,90.48,5
8838,4620,2078,1,217.4,195.66,10
8839,4620,2032,4,48.97,176.29,10
8840,4620,2025,3,190.35,571.05,0
8841,4621,2077,4,284.76,968.18,15
8842,4621,2005,1,821.88,698.6,15
8843,4621,2043,2,46.31,92.62,0
8844,4622,2064,3,480.18,1296.49,10
8845,4623,2069,1,1040.52,1040.52,0
8846,4624,2022,2,1084.43,2168.86,0
8847,4624,2007,2,181.55,290.48,20
8848,4625,2018,1,32.47,29.22,10
8849,4625,2006,3,34.68,93.64,10
8850,4626,2019,4,346.33,1385.32,0
8851,4626,2049,3,98.58,251.38,15
8852,4627,2094,3,259.12,738.49,5
8853,4627,2064,2,480.18,864.32,10
8854,4628,2065,3,209.37,502.49,20
8855,4628,2067,1,330.49,313.97,5
8856,4628,2043,2,46.31,87.99,5
8857,4629,2074,3,47.62,142.86,0
8858,4629,2049,2,98.58,197.16,0
8859,4629,2002,1,1730.96,1730.96,0
8860,4629,2043,2,46.31,87.99,5
8861,4629,2005,4,821.88,3287.52,0
8862,4630,2066,3,181.12,543.36,0
8863,4630,2058,4,46.76,187.04,0
8864,4631,2042,2,1820.54,3641.08,0
8865,4631,2052,2,856.26,1712.52,0
8866,4631,2081,1,77.16,77.16,0
8867,4632,2018,1,32.47,32.47,0
8868,4632,2045,1,1222.5,1100.25,10
8869,4632,2060,2,49.95,79.92,20
8870,4632,2042,3,1820.54,4369.3,20
8871,4632,2081,1,77.16,77.16,0
8872,4633,2043,4,46.31,185.24,0
8873,4633,2050,3,388.25,1164.75,0
8874,4634,2060,3,49.95,142.36,5
8875,4634,2054,3,273.62,820.86,0
8876,4634,2054,2,273.62,547.24,0
8877,4634,2053,3,29.11,78.6,10
8878,4635,2008,1,25.42,25.42,0
8879,4636,2090,1,140.69,140.69,0
8880,4636,2087,4,33.41,126.96,5
8881,4637,2027,4,1239.54,4958.16,0
8882,4637,2048,2,880.52,1408.83,20
8883,4637,2075,3,1371.74,4115.22,0
8884,4637,2011,1,1022.5,920.25,10
8885,4638,2037,1,130.62,130.62,0
8886,4639,2098,3,303.18,864.06,5
8887,4639,2012,4,38.81,155.24,0
8888,4640,2059,1,1543.12,1543.12,0
8889,4640,2010,1,29.84,28.35,5
8890,4640,2035,1,484.95,460.7,5
8891,4640,2029,3,96.44,289.32,0
8892,4640,2037,1,130.62,130.62,0
8893,4640,2061,4,65.34,222.16,15
8894,4640,2034,4,282.04,1128.16,0
8895,4641,2094,3,259.12,699.62,10
8896,4641,2072,3,34.11,102.33,0
8897,4641,2008,1,25.42,25.42,0
8898,4642,2041,3,33.25,89.78,10
8899,4642,2034,2,282.04,564.08,0
8900,4643,2058,1,46.76,44.42,5
8901,4643,2050,1,388.25,349.42,10
8902,4643,2048,3,880.52,2641.56,0
8903,4643,2092,4,40.28,136.95,15
8904,4644,2093,4,903.01,3250.84,10
8905,4644,2086,3,119.99,323.97,10
8906,4644,2072,2,34.11,68.22,0
8907,4645,2016,2,15.11,27.2,10
8908,4645,2067,2,330.49,594.88,10
8909,4645,2049,3,98.58,295.74,0
8910,4645,2073,1,83.93,83.93,0
8911,4646,2056,4,286.88,1090.14,5
8912,4646,2094,2,259.12,518.24,0
8913,4646,2017,2,33.22,66.44,0
8914,4646,2034,4,282.04,1128.16,0
8915,4646,2041,3,33.25,99.75,0
8916,4647,2057,4,40.83,155.15,5
8917,4647,2007,4,181.55,653.58,10
8918,4648,2050,3,388.25,1164.75,0
8919,4648,2096,4,127.97,460.69,10
8920,4648,2025,3,190.35,571.05,0
8921,4649,2048,3,880.52,2641.56,0
8922,4649,2069,3,1040.52,2653.33,15
8923,4650,2068,1,130.11,130.11,0
8924,4650,2058,1,46.76,46.76,0
8925,4651,2058,3,46.76,140.28,0
8926,4651,2072,2,34.11,54.58,20
8927,4652,2036,2,43.48,86.96,0
8928,4652,2038,1,56.71,56.71,0
8929,4652,2087,2,33.41,63.48,5
8930,4652,2100,3,35.57,85.37,20
8931,4653,2099,2,221.86,443.72,0
8932,4653,2018,1,32.47,27.6,15
8933,4653,2036,3,43.48,130.44,0
8934,4653,2040,1,30.53,24.42,20
8935,4653,2036,3,43.48,130.44,0
8936,4653,2036,3,43.48,123.92,5
8937,4654,2008,3,25.42,76.26,0
8938,4654,2097,4,632.61,2403.92,5
8939,4654,2023,2,67.99,122.38,10
8940,4655,2083,1,555.23,555.23,0
8941,4655,2027,2,1239.54,2107.22,15
8942,4655,2064,2,480.18,912.34,5
8943,4655,2028,2,13.67,27.34,0
8944,4656,2025,1,190.35,180.83,5
8945,4656,2097,1,632.61,632.61,0
8946,4657,2022,4,1084.43,4120.83,5
8947,4657,2058,3,46.76,133.27,5
8948,4657,2015,2,296.44,563.24,5
8949,4658,2090,3,140.69,422.07,0
8950,4658,2007,4,181.55,726.2,0
8951,4658,2039,4,448.11,1792.44,0
8952,4659,2017,4,33.22,112.95,15
8953,4659,2057,3,40.83,122.49,0
8954,4659,2090,1,140.69,126.62,10
8955,4659,2094,3,259.12,777.36,0
8956,4659,2078,2,217.4,413.06,5
8957,4660,2019,3,346.33,1038.99,0
8958,4660,2022,1,1084.43,1030.21,5
8959,4660,2072,4,34.11,136.44,0
8960,4660,2057,2,40.83,81.66,0
8961,4660,2040,2,30.53,51.9,15
8962,4660,2088,2,1635.62,3271.24,0
8963,4661,2054,1,273.62,259.94,5
8964,4661,2035,1,484.95,436.46,10
8965,4661,2055,3,1703.16,5109.48,0
8966,4662,2064,1,480.18,408.15,15
8967,4662,2062,3,1545.39,4636.17,0
8968,4662,2049,4,98.58,394.32,0
8969,4662,2048,3,880.52,2641.56,0
8970,4662,2012,1,38.81,38.81,0
8971,4663,2087,1,33.41,28.4,15
8972,4663,2053,1,29.11,27.65,5
8973,4663,2099,2,221.86,377.16,15
8974,4664,2014,2,80.82,161.64,0
8975,4665,2009,4,70.87,283.48,0
8976,4665,2003,3,413.8,1117.26,10
8977,4666,2008,4,25.42,96.6,5
8978,4666,2010,1,29.84,26.86,10
8979,4666,2083,2,555.23,1110.46,0
8980,4666,2078,2,217.4,434.8,0
8981,4666,2072,3,34.11,102.33,0
8982,4667,2040,4,30.53,122.12,0
8983,4667,2053,4,29.11,116.44,0
8984,4667,2045,2,1222.5,2445.0,0
8985,4668,2079,2,29.21,49.66,15
8986,4668,2053,1,29.11,29.11,0
8987,4668,2009,2,70.87,141.74,0
8988,4669,2058,1,46.76,44.42,5
8989,4669,2048,4,880.52,3522.08,0
8990,4669,2035,1,484.95,484.95,0
8991,4669,2055,3,1703.16,5109.48,0
8992,4670,2053,4,29.11,116.44,0
8993,4670,2026,3,344.85,982.82,5
8994,4670,2020,2,857.35,1628.96,5
8995,4670,2052,3,856.26,2311.9,10
8996,4670,2002,1,1730.96,1730.96,0
8997,4670,2086,2,119.99,227.98,5
8998,4671,2012,1,38.81,36.87,5
8999,4671,2076,1,13.31,12.64,5
9000,4672,2010,4,29.84,119.36,0
9001,4673,2026,4,344.85,1379.4,0
9002,4674,2067,4,330.49,1255.86,5
9003,4674,2069,3,1040.52,2965.48,5
9004,4674,2074,4,47.62,190.48,0
9005,4675,2093,4,903.01,3612.04,0
9006,4675,2081,2,77.16,138.89,10
9007,4676,2099,2,221.86,399.35,10
9008,4676,2037,3,130.62,313.49,20
9009,4676,2038,1,56.71,56.71,0
9010,4676,2055,1,1703.16,1362.53,20
9011,4676,2015,3,296.44,800.39,10
9012,4677,2030,3,47.85,136.37,5
9013,4677,2058,2,46.76,93.52,0
9014,4678,2009,2,70.87,120.48,15
9015,4679,2094,3,259.12,621.89,20
9016,4679,2005,4,821.88,2958.77,10
9017,4679,2053,1,29.11,29.11,0
9018,4680,2004,4,810.03,3078.11,5
9019,4680,2062,4,1545.39,6181.56,0
9020,4680,2058,3,46.76,133.27,5
9021,4681,2071,1,21.19,21.19,0
9022,4682,2061,4,65.34,261.36,0
9023,4682,2087,3,33.41,95.22,5
9024,4682,2063,4,373.81,1495.24,0
9025,4682,2002,2,1730.96,3115.73,10
9026,4682,2072,2,34.11,68.22,0
9027,4682,2054,1,273.62,273.62,0
9028,4683,2063,4,373.81,1270.95,15
9029,4683,2015,1,296.44,281.62,5
9030,4683,2051,4,377.22,1508.88,0
9031,4683,2052,1,856.26,856.26,0
9032,4683,2055,2,1703.16,3065.69,10
9033,4683,2096,4,127.97,511.88,0
9034,4684,2093,4,903.01,3612.04,0
9035,4684,2021,1,276.48,221.18,20
9036,4685,2073,2,83.93,142.68,15
9037,4685,2085,2,352.02,668.84,5
9038,4685,2078,2,217.4,434.8,0
9039,4685,2072,1,34.11,34.11,0
9040,4686,2083,2,555.23,1110.46,0
9041,4686,2081,4,77.16,293.21,5
9042,4686,2036,4,43.48,156.53,10
9043,4686,2028,3,13.67,34.86,15
9044,4687,2058,3,46.76,140.28,0
9045,4687,2030,4,47.85,191.4,0
9046,4687,2049,2,98.58,197.16,0
9047,4688,2045,1,1222.5,1222.5,0
9048,4688,2058,3,46.76,140.28,0
9049,4688,2006,4,34.68,131.78,5
9050,4688,2043,1,46.31,46.31,0
9051,4689,2049,2,98.58,197.16,0
9052,4689,2089,4,19.64,78.56,0
9053,4690,2043,1,46.31,43.99,5
9054,4690,2058,4,46.76,177.69,5
9055,4691,2041,1,33.25,28.26,15
9056,4691,2053,4,29.11,110.62,5
9057,4692,2087,3,33.41,100.23,0
9058,4692,2059,1,1543.12,1543.12,0
9059,4692,2037,3,130.62,391.86,0
9060,4692,2029,4,96.44,366.47,5
9061,4692,2080,4,200.83,722.99,10
9062,4693,2035,2,484.95,969.9,0
9063,4693,2011,4,1022.5,4090.0,0
9064,4694,2003,1,413.8,413.8,0
9065,4695,2001,4,81.68,326.72,0
9066,4696,2040,1,30.53,25.95,15
9067,4696,2078,2,217.4,369.58,15
9068,4696,2011,4,1022.5,3272.0,20
9069,4697,2060,3,49.95,149.85,0
9070,4697,2025,4,190.35,761.4,0
9071,4697,2067,3,330.49,941.9,5
9072,4698,2023,2,67.99,108.78,20
9073,4698,2073,3,83.93,251.79,0
9074,4699,2005,4,821.88,3287.52,0
9075,4699,2029,2,96.44,163.95,15
9076,4700,2044,2,188.1,357.39,5
9077,4700,2085,4,352.02,1196.87,15
9078,4700,2058,3,46.76,119.24,15
9079,4701,2098,3,303.18,818.59,10
9080,4701,2068,3,130.11,370.81,5
9081,4702,2056,1,286.88,258.19,10
9082,4702,2091,1,18.29,16.46,10
9083,4703,2054,2,273.62,492.52,10
9084,4703,2040,1,30.53,29.0,5
9085,4704,2086,2,119.99,227.98,5
9086,4704,2006,1,34.68,34.68,0
9087,4704,2029,2,96.44,192.88,0
9088,4705,2018,4,32.47,116.89,10
9089,4705,2064,2,480.18,960.36,0
9090,4706,2027,4,1239.54,4958.16,0
9091,4706,2092,4,40.28,161.12,0
9092,4706,2052,3,856.26,2568.78,0
9093,4707,2004,4,810.03,3240.12,0
9094,4707,2076,2,13.31,26.62,0
9095,4708,2048,1,880.52,880.52,0
9096,4708,2064,1,480.18,480.18,0
9097,4708,2055,3,1703.16,5109.48,0
9098,4709,2026,4,344.85,1241.46,10
9099,4709,2003,4,413.8,1489.68,10
9100,4709,2050,2,388.25,660.02,15
9101,4710,2003,3,413.8,1241.4,0
9102,4711,2035,3,484.95,1454.85,0
9103,4711,2002,1,1730.96,1730.96,0
9104,4711,2050,1,388.25,368.84,5
9105,4711,2022,3,1084.43,3253.29,0
9106,4711,2037,3,130.62,391.86,0
9107,4712,2054,3,273.62,779.82,5
9108,4712,2071,3,21.19,63.57,0
9109,4712,2038,4,56.71,204.16,10
9110,4712,2038,4,56.71,226.84,0
9111,4712,2092,3,40.28,114.8,5
9112,4712,2062,4,1545.39,6181.56,0
9113,4713,2029,1,96.44,91.62,5
9114,4713,2096,4,127.97,409.5,20
9115,4714,2064,4,480.18,1920.72,0
9116,4714,2027,3,1239.54,3346.76,10
9117,4714,2020,2,857.35,1371.76,20
9118,4714,2039,4,448.11,1792.44,0
9119,4714,2043,3,46.31,118.09,15
9120,4715,2093,1,903.01,903.01,0
9121,4715,2018,3,32.47,87.67,10
9122,4715,2061,4,65.34,248.29,5
9123,4715,2007,2,181.55,363.1,0
9124,4716,2076,2,13.31,25.29,5
9125,4716,2089,1,19.64,19.64,0
9126,4716,2037,3,130.62,372.27,5
9127,4716,2030,3,47.85,129.2,10
9128,4717,2068,4,130.11,520.44,0
9129,4717,2017,3,33.22,99.66,0
9130,4718,2066,2,181.12,326.02,10
9131,4718,2070,3,237.56,712.68,0
9132,4719,2076,2,13.31,26.62,0
9133,4719,2098,3,303.18,864.06,5
9134,4719,2012,2,38.81,77.62,0
9135,4720,2028,3,13.67,38.96,5
9136,4720,2077,1,284.76,242.05,15
9137,4721,2087,1,33.41,33.41,0
9138,4721,2062,3,1545.39,4636.17,0
9139,4721,2098,2,303.18,606.36,0
9140,4722,2093,2,903.01,1625.42,10
9141,4722,2038,2,56.71,107.75,5
9142,4722,2033,4,36.7,132.12,10
9143,4723,2044,2,188.1,376.2,0
9144,4723,2042,4,1820.54,7282.16,0
9145,4723,2008,2,25.42,48.3,5
9146,4724,2029,2,96.44,192.88,0
9147,4724,2054,2,273.62,547.24,0
9148,4725,2028,3,13.67,41.01,0
9149,4725,2034,3,282.04,846.12,0
9150,4726,2014,3,80.82,206.09,15
9151,4726,2080,1,200.83,170.71,15
9152,4726,2057,2,40.83,81.66,0
9153,4726,2003,4,413.8,1572.44,5
9154,4727,2092,3,40.28,120.84,0
9155,4728,2042,2,1820.54,3276.97,10
9156,4728,2013,2,48.7,97.4,0
9157,4729,2025,1,190.35,180.83,5
9158,4729,2099,1,221.86,199.67,10
9159,4729,2001,1,81.68,73.51,10
9160,4729,2086,4,119.99,455.96,5
9161,4730,2061,2,65.34,124.15,5
9162,4730,2075,2,1371.74,2606.31,5
9163,4731,2005,2,821.88,1315.01,20
9164,4731,2030,1,47.85,47.85,0
9165,4731,2040,3,30.53,91.59,0
9166,4731,2056,1,286.88,258.19,10
9167,4731,2050,3,388.25,1048.28,10
9168,4732,2040,4,30.53,116.01,5
9169,4732,2064,2,480.18,912.34,5
9170,4733,2027,1,1239.54,1115.59,10
9171,4733,2027,1,1239.54,1239.54,0
